Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25165495,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25165496,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25165504,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25165505,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25165506,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25165514,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25165515,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25165550,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25165551,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166116,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166100,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166101,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166102,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166103,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166112,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166113,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166114,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166115,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166609,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166610,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166611,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166629,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,75,105.9,25166630,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166631,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166632,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166633,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166638,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166639,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166640,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166641,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166706,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166707,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166708,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166709,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166713,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166714,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166715,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166725,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166726,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166727,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166742,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166743,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,150,105.9,25166914,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166936,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166937,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166948,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166949,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166953,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166954,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166955,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166956,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166959,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166961,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166962,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166963,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,20,105.9,25166966,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166969,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166976,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166977,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166981,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166982,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166117,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166118,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,05-02-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166119,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166126,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166127,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166128,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166138,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166139,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166143,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166188,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166205,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166206,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166207,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166208,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166228,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166229,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166230,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166233,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166248,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166249,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166250,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166251,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166260,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166261,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166262,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166274,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166275,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166276,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166574,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166580,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166581,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166582,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166583,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166599,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166600,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25166601,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25166602,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25166608,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25167212,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25167218,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25167219,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25167224,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25167225,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25167226,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25167227,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25167233,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25167234,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,19,105.9,25167235,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,154,105.9,25167236,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,100,105.9,25167217,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,10,105.9,25167216,1.1E+15,02-05-2023 09:16,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,500,104.65,25261685,1.1E+15,02-05-2023 09:18,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,100,104.6,25261743,1.1E+15,02-05-2023 09:18,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,70,104.6,25261686,1.1E+15,02-05-2023 09:18,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,30,104.6,25262012,1.1E+15,02-05-2023 09:18,,,,,,,,,,,,,,,,
HSCL,INE019C01026,02-05-2023,NSE,EQ,EQ,sell,FALSE,96,105.55,27578013,1.1E+15,02-05-2023 11:20,,,,,,,,,,,,,,,,
CREDITACC,INE741K01010,15-05-2023,NSE,EQ,EQ,buy,FALSE,100,1058.5,831027,1E+15,15-05-2023 09:50,,,,,,,,,,,,,,,,
HGINFRA,INE926X01010,15-05-2023,NSE,EQ,EQ,buy,FALSE,50,961.1,26013690,1.1E+15,15-05-2023 09:52,,,,,,,,,,,,,,,,
HGINFRA,INE926X01010,15-05-2023,NSE,EQ,EQ,buy,FALSE,24,961.1,26017192,1.1E+15,15-05-2023 09:52,,,,,,,,,,,,,,,,
HGINFRA,INE926X01010,15-05-2023,NSE,EQ,EQ,buy,FALSE,10,961.1,26018209,1.1E+15,15-05-2023 09:52,,,,,,,,,,,,,,,,
HGINFRA,INE926X01010,15-05-2023,NSE,EQ,EQ,buy,FALSE,416,962,26037370,1.1E+15,15-05-2023 09:53,,,,,,,,,,,,,,,,
HGINFRA,INE926X01010,15-05-2023,NSE,EQ,EQ,buy,FALSE,15,961.3,26055580,1.1E+15,15-05-2023 09:54,,,,,,,,,,,,,,,,
HGINFRA,INE926X01010,15-05-2023,NSE,EQ,EQ,buy,FALSE,25,961.3,26059843,1.1E+15,15-05-2023 09:54,,,,,,,,,,,,,,,,
HGINFRA,INE926X01010,15-05-2023,NSE,EQ,EQ,buy,FALSE,28,961.3,26287978,1.1E+15,15-05-2023 10:08,,,,,,,,,,,,,,,,
HGINFRA,INE926X01010,15-05-2023,NSE,EQ,EQ,buy,FALSE,15,961.3,26287976,1.1E+15,15-05-2023 10:08,,,,,,,,,,,,,,,,
CREDITACC,INE741K01010,15-05-2023,NSE,EQ,EQ,sell,FALSE,38,1076,1155291,1E+15,15-05-2023 10:16,,,,,,,,,,,,,,,,
CREDITACC,INE741K01010,15-05-2023,NSE,EQ,EQ,sell,FALSE,33,1076,1155785,1E+15,15-05-2023 10:16,,,,,,,,,,,,,,,,
CREDITACC,INE741K01010,15-05-2023,NSE,EQ,EQ,sell,FALSE,29,1076,1156227,1E+15,15-05-2023 10:16,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,15-05-2023,NSE,EQ,EQ,buy,FALSE,20000,39.4,79485321,1.3E+15,15-05-2023 15:07,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,15-05-2023,NSE,EQ,EQ,buy,FALSE,4750,38.85,79546793,1.3E+15,15-05-2023 15:10,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,15-05-2023,NSE,EQ,EQ,buy,FALSE,250,38.85,79546794,1.3E+15,15-05-2023 15:10,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,911,40.85,75665061,1.3E+15,16-05-2023 09:38,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,500,40.85,75665059,1.3E+15,16-05-2023 09:38,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,2600,40.85,75665062,1.3E+15,16-05-2023 09:38,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,489,40.85,75665063,1.3E+15,16-05-2023 09:38,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,500,40.85,75665559,1.3E+15,16-05-2023 09:38,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,308,41.25,75706413,1.3E+15,16-05-2023 09:40,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,4,41.25,75706414,1.3E+15,16-05-2023 09:40,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,493,41.25,75706415,1.3E+15,16-05-2023 09:40,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,244,41.25,75706412,1.3E+15,16-05-2023 09:40,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,3951,41.3,75706416,1.3E+15,16-05-2023 09:40,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,800,41.7,75922115,1.3E+15,16-05-2023 09:51,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,800,41.7,75922122,1.3E+15,16-05-2023 09:51,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,800,41.7,75922120,1.3E+15,16-05-2023 09:51,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,324,41.7,75922118,1.3E+15,16-05-2023 09:51,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,476,41.7,75922117,1.3E+15,16-05-2023 09:51,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,800,41.7,75922113,1.3E+15,16-05-2023 09:51,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,164,41.7,75922111,1.3E+15,16-05-2023 09:51,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,636,41.7,75922110,1.3E+15,16-05-2023 09:51,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,800,41.7,75922108,1.3E+15,16-05-2023 09:51,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,800,41.7,75922106,1.3E+15,16-05-2023 09:51,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,800,41.7,75922103,1.3E+15,16-05-2023 09:51,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,800,41.7,75922095,1.3E+15,16-05-2023 09:51,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,2100,41.95,75960342,1.3E+15,16-05-2023 09:53,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,247,41.95,75960341,1.3E+15,16-05-2023 09:53,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,500,41.95,75960594,1.3E+15,16-05-2023 09:53,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,300,41.95,75960595,1.3E+15,16-05-2023 09:53,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,500,41.95,75960723,1.3E+15,16-05-2023 09:53,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,1,41.95,75960961,1.3E+15,16-05-2023 09:53,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,299,41.95,75961596,1.3E+15,16-05-2023 09:53,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,453,41.95,75962037,1.3E+15,16-05-2023 09:53,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,2800,41.95,75962036,1.3E+15,16-05-2023 09:53,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,590,41.95,75962035,1.3E+15,16-05-2023 09:53,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,210,41.95,75962034,1.3E+15,16-05-2023 09:53,,,,,,,,,,,,,,,,
VASCONEQ,INE893I01013,16-05-2023,NSE,EQ,EQ,buy,FALSE,200,41.7,75973876,1.3E+15,16-05-2023 09:54,,,,,,,,,,,,,,,,
